throat._id,throat.area,throat.direct_length,throat.equivalent_diameter,throat.inscribed_diameter,throat.perimeter,throat.total_length,throat.all,throat.boundary,throat.internal,throat.centroid[0],throat.centroid[1],throat.centroid[2],throat.conns[0],throat.conns[1],pore._id,pore.equivalent_diameter,pore.extended_diameter,pore.inscribed_diameter,pore.label,pore.region_volume,pore.surface_area,pore.all,pore.back,pore.bottom,pore.boundary,pore.front,pore.internal,pore.left,pore.right,pore.top,pore.centroid[0],pore.centroid[1],pore.centroid[2],pore.coords[0],pore.coords[1],pore.coords[2]
23747,3.1016186249999994e-09,0.000148775534623021,5.5692177412990414e-05,2.6625954473018644e-05,0.00041306,0.00016862667081478402,True,False,True,0.000516325,0.0008369899999999999,0.00129353,827,1400,18387.0,5.425993244922117e-05,2.4306059272289273e-05,1.4892362776285866e-05,3387.0,8.364430338287499e-14,1.1018130924999997e-08,True,False,False,False,False,True,False,False,False,0.0011782474952015355,7.68306621880998e-05,0.0019098548272552783,0.0011782474952015355,7.68306621880998e-05,0.0019098548272552783
23748,3.840099249999999e-10,9.29326442716692e-05,1.959617118214678e-05,1.5372501159906385e-05,7.0655e-05,9.36545375619395e-05,True,False,True,0.0006141549999999999,0.0008369899999999999,0.0011902649999999998,827,1727,18388.0,3.2980858903844714e-05,"0,02174",5.958805283858696e-06,3388.0,1.8783845481374996e-14,3.1311578499999995e-09,True,False,False,False,False,True,False,False,False,6.066760683760683e-05,2.048576923076923e-05,0.0019862370085470082,6.066760683760683e-05,2.048576923076923e-05,0.0019862370085470082
23749,4.726275999999999e-10,0.00019085456898743484,"0,02174",1.5372501159906385e-05,"0,08696",0.00023466745462435193,True,False,True,0.000592415,0.000864165,0.0013043999999999998,827,1768,18389.0,6.716128380293763e-05,3.605171244382858e-05,2.663801533202635e-05,3389.0,1.5861913962049998e-13,1.5301318549999997e-08,True,False,False,False,False,True,False,False,False,0.00036582830971659916,0.0021315486892712547,0.0020362931629554657,0.00036582830971659916,0.0021315486892712547,0.0020362931629554657
23750,3.5447069999999993e-10,0.0001887472849124155,1.8827392278273695e-05,1.88273919403553e-05,"0,06522",0.00020040173967040246,True,False,True,0.0005978499999999999,0.0009348199999999999,0.0012283099999999998,827,2240,18390.0,2.1408356774860234e-05,1.88273919403553e-05,5.958805283858696e-06,3390.0,5.137462011999999e-15,8.566375249999999e-10,True,False,False,False,False,True,False,False,False,0.00045314312499999997,0.00218096359375,0.00059920875,0.00045314312499999997,0.00218096359375,0.00059920875
23751,1.2111082249999998e-09,0.00012304351195245277,3.480098023044753e-05,2.4306059272289273e-05,0.00019565999999999998,0.00013103691417353967,True,False,True,0.00207617,0.0020979099999999997,0.00027174999999999996,828,3241,18392.0,6.941845194270672e-05,3.76547838807106e-05,2.133130670685424e-05,3392.0,1.7515534547162498e-13,1.8757407874999998e-08,True,False,False,False,False,True,False,False,False,0.0006273066040329972,3.678463794683776e-05,0.0003827864023831347,0.0006273066040329972,3.678463794683776e-05,0.0003827864023831347
23752,3.840099249999999e-10,6.544161740952957e-05,1.959617118214678e-05,2.4306059272289273e-05,5.434999999999999e-05,7.339984280891105e-05,True,False,True,0.002114215,0.0020979099999999997,0.000277185,828,3691,18393.0,3.09830322501599e-05,"0,02174",9.413696139136847e-06,3393.0,1.5572931723874998e-14,2.1859026499999997e-09,True,False,False,False,False,True,False,False,False,0.0005768944329896908,0.00025488469072164945,0.0016373918041237112,0.0005768944329896908,0.00025488469072164945,0.0016373918041237112
23753,1.7428142749999996e-09,3.289694987415695e-05,4.174702713966588e-05,3.437395858287811e-05,0.000157615,4.424618107790284e-05,True,True,False,0.000646765,0.00041849499999999996,"0,01087",829,4171,18394.0,6.638186746540128e-05,4.481815706729889e-05,2.4960262026893433e-05,3394.0,1.5316058623274997e-13,1.5537632349999998e-08,True,False,False,False,False,True,False,False,False,0.0007552599056603772,0.0021734701729559745,0.0018644100943396226,0.0007552599056603772,0.0021734701729559745,0.0018644100943396226
23754,5.907844999999999e-11,9.679128118933668e-05,7.686250711497772e-06,"0,01087","0,01087",0.00010185973146137792,True,False,True,0.0008913399999999999,0.001038085,0.002048995,830,1157,18395.0,8.395613630958895e-05,3.919234200954437e-05,2.977864622515671e-05,3395.0,3.0985317759874996e-13,3.1104803924999994e-08,True,False,False,False,False,True,False,False,False,0.00022834603367875646,0.0011150226347150258,0.000421144914507772,0.00022834603367875646,0.0011150226347150258,0.000421144914507772
23755,1.0634120999999998e-09,0.0001957455741959844,3.2609999999999994e-05,2.4306059272289273e-05,0.00014131,0.00022293591291807735,True,False,True,0.0008750349999999999,0.0010924349999999999,0.002081605,830,2601,18396.0,0.00012585198301555916,5.953744423389434e-05,4.912304531441521e-05,3396.0,1.0437075168753749e-12,6.758574679999999e-08,True,False,False,False,False,True,False,False,False,0.0014018696731272111,0.0011848475565297645,0.0007960105514536226,0.0014018696731272111,0.0011848475565297645,0.0007960105514536226
23756,1.9200496249999997e-09,9.849032425725808e-05,4.381837086200261e-05,2.6625954473018644e-05,0.000288055,0.00010658551102366885,True,False,True,0.00090221,0.00102178,0.002081605,830,3921,18397.0,6.969308653586333e-05,4.861211854457855e-05,2.4960262026893433e-05,3397.0,1.7724243941399997e-13,1.9230035474999995e-08,True,False,False,False,False,True,False,False,False,0.0010686076449275361,0.0016664625679347824,0.0001272941983695652,0.0010686076449275361,0.0016664625679347824,0.0001272941983695652
